64, 5.893e-06, 4.611e-06, 
64, 5.471e-06, 4.525e-06, 
64, 5.417e-06, 4.523e-06, 
64, 5.099e-06, 4.6e-06, 
64, 5.137e-06, 4.481e-06, 
64, 5.275e-06, 4.497e-06, 
64, 5.124e-06, 4.436e-06, 
64, 5.214e-06, 4.477e-06, 
64, 5.133e-06, 4.539e-06, 
64, 5.105e-06, 4.474e-06, 
64, 5.148e-06, 4.503e-06, 
64, 5.122e-06, 4.52e-06, 
64, 5.082e-06, 4.535e-06, 
64, 5.316e-06, 4.523e-06, 
64, 5.036e-06, 4.443e-06, 
64, 5.109e-06, 4.462e-06, 
64, 5.129e-06, 4.44e-06, 
64, 5.103e-06, 4.485e-06, 
64, 5.125e-06, 4.526e-06, 
64, 5.087e-06, 4.528e-06, 
64, 5.122e-06, 4.517e-06, 
64, 5.083e-06, 4.531e-06, 
64, 5.072e-06, 4.482e-06, 
64, 6.725e-06, 4.881e-06, 
64, 5.053e-06, 4.53e-06, 
128, 8.747e-06, 6.675e-06, 
128, 8.711e-06, 6.544e-06, 
128, 8.064e-06, 6.476e-06, 
128, 8.445e-06, 6.446e-06, 
128, 6.5788e-05, 6.85e-06, 
128, 8.354e-06, 6.526e-06, 
128, 8.258e-06, 6.382e-06, 
128, 8.596e-06, 6.57e-06, 
128, 8.046e-06, 6.4e-06, 
128, 8.017e-06, 6.387e-06, 
128, 8.073e-06, 6.448e-06, 
128, 7.994e-06, 6.415e-06, 
128, 8.435e-06, 6.439e-06, 
128, 8.263e-06, 6.36e-06, 
128, 8.395e-06, 6.51e-06, 
128, 8.375e-06, 6.434e-06, 
128, 8.383e-06, 6.412e-06, 
128, 8.04e-06, 6.402e-06, 
128, 8.538e-06, 6.48e-06, 
128, 8.195e-06, 3.784e-06, 
128, 2.572e-05, 8.563e-06, 
128, 8.279e-06, 6.752e-06, 
128, 8.382e-06, 6.605e-06, 
128, 7.945e-06, 6.408e-06, 
128, 8.33e-06, 6.561e-06, 
256, 1.5053e-05, 1.7003e-05, 
256, 1.4883e-05, 1.7188e-05, 
256, 1.4732e-05, 1.7029e-05, 
256, 1.4731e-05, 1.7077e-05, 
256, 1.4876e-05, 1.7064e-05, 
256, 1.4866e-05, 1.702e-05, 
256, 1.4797e-05, 1.7052e-05, 
256, 1.494e-05, 1.7216e-05, 
256, 1.4873e-05, 1.715e-05, 
256, 1.5309e-05, 1.7236e-05, 
256, 1.5137e-05, 1.7206e-05, 
256, 1.5061e-05, 1.7397e-05, 
256, 1.3991e-05, 1.7245e-05, 
256, 1.4868e-05, 1.718e-05, 
256, 1.4961e-05, 1.7262e-05, 
256, 1.4945e-05, 1.7347e-05, 
256, 1.5152e-05, 1.723e-05, 
256, 1.4976e-05, 1.7392e-05, 
256, 1.4989e-05, 1.738e-05, 
256, 1.4973e-05, 1.7299e-05, 
256, 1.5227e-05, 1.7721e-05, 
256, 1.4929e-05, 1.7187e-05, 
256, 1.5094e-05, 1.7307e-05, 
256, 1.4856e-05, 1.732e-05, 
256, 1.5084e-05, 1.737e-05, 
512, 3.924e-05, 3.1859e-05, 
512, 2.8461e-05, 3.1417e-05, 
512, 0.000106482, 3.9784e-05, 
512, 6.3956e-05, 4.489e-05, 
512, 3.4925e-05, 4.1933e-05, 
512, 3.1607e-05, 0.00013602, 
512, 2.848e-05, 3.1325e-05, 
512, 5.5956e-05, 4.3665e-05, 
512, 2.8729e-05, 4.2687e-05, 
512, 2.9538e-05, 3.1526e-05, 
512, 2.846e-05, 3.1271e-05, 
512, 2.8761e-05, 3.1286e-05, 
512, 2.8485e-05, 3.1521e-05, 
512, 2.9394e-05, 3.1363e-05, 
512, 4.4514e-05, 3.1739e-05, 
512, 8.4154e-05, 5.9481e-05, 
512, 2.7403e-05, 2.964e-05, 
512, 2.6962e-05, 2.9691e-05, 
512, 4.1667e-05, 3.0063e-05, 
512, 2.7039e-05, 2.9746e-05, 
512, 2.7002e-05, 2.9653e-05, 
512, 2.6876e-05, 2.9727e-05, 
512, 2.7303e-05, 2.9793e-05, 
512, 2.7315e-05, 2.9717e-05, 
512, 2.6997e-05, 2.9749e-05, 
1024, 5.4271e-05, 5.2946e-05, 
1024, 0.000166469, 5.4162e-05, 
1024, 5.4704e-05, 5.292e-05, 
1024, 5.4285e-05, 5.3039e-05, 
1024, 5.464e-05, 5.2968e-05, 
1024, 5.4449e-05, 5.2786e-05, 
1024, 5.4315e-05, 5.2921e-05, 
1024, 5.4399e-05, 5.2829e-05, 
1024, 5.4389e-05, 6.9543e-05, 
1024, 7.0955e-05, 5.3428e-05, 
1024, 5.3366e-05, 5.3558e-05, 
1024, 5.4918e-05, 5.2838e-05, 
1024, 5.4974e-05, 5.285e-05, 
1024, 5.4555e-05, 5.2915e-05, 
1024, 9.8907e-05, 5.348e-05, 
1024, 5.4328e-05, 5.5854e-05, 
