64, 7.704e-06, 4.291e-06, 0, 0, 
64, 6.772e-06, 3.75e-06, 0, 0, 
64, 5.269e-06, 3.817e-06, 0, 0, 
64, 4.652e-06, 3.62e-06, 0, 0, 
64, 4.183e-06, 3.392e-06, 0, 0, 
128, 1.5657e-05, 7.199e-06, 0, 0, 
128, 1.3947e-05, 7.132e-06, 0, 0, 
128, 1.2886e-05, 6.766e-06, 0, 0, 
128, 1.1798e-05, 6.965e-06, 0, 0, 
128, 1.7348e-05, 1.2232e-05, 0, 0, 
256, 3.6454e-05, 3.4998e-05, 0, 0, 
256, 3.1398e-05, 2.3836e-05, 0, 0, 
256, 1.2147e-05, 8.997e-06, 0, 0, 
256, 1.1465e-05, 8.958e-06, 0, 0, 
256, 1.1338e-05, 8.914e-06, 0, 0, 
512, 2.4031e-05, 1.7771e-05, 0, 0, 
512, 2.4244e-05, 1.7828e-05, 0, 0, 
512, 2.4353e-05, 1.8097e-05, 0, 0, 
512, 2.477e-05, 1.7836e-05, 0, 0, 
512, 2.381e-05, 1.7885e-05, 0, 0, 
1024, 4.8518e-05, 3.456e-05, 0, 0, 
1024, 4.9096e-05, 3.4667e-05, 0, 0, 
1024, 4.7984e-05, 3.4647e-05, 0, 0, 
1024, 4.7603e-05, 3.4762e-05, 0, 0, 
1024, 5.4003e-05, 3.4967e-05, 0, 0, 
2048, 9.5333e-05, 6.8737e-05, 0, 0, 
2048, 9.5036e-05, 6.8488e-05, 0, 0, 
2048, 9.697e-05, 7.254e-05, 0, 0, 
2048, 9.5664e-05, 6.8367e-05, 0, 0, 
2048, 9.4641e-05, 6.8398e-05, 0, 0, 
4096, 0.000195233, 0.000146303, 0, 0, 
4096, 0.000194109, 0.000146247, 0, 0, 
4096, 0.000196938, 0.000146145, 0, 0, 
4096, 0.000196377, 0.000146065, 0, 0, 
4096, 0.000191837, 0.000146076, 0, 0, 
8192, 0.000414145, 0.000289901, 0, 0, 
8192, 0.000395104, 0.000290296, 0, 0, 
8192, 0.000395103, 0.000289981, 0, 0, 
8192, 0.000403938, 0.000290399, 0, 0, 
8192, 0.000394721, 0.000290365, 0, 0, 
16384, 0.00083078, 0.000619652, 0, 0, 
16384, 0.000839151, 0.000605435, 0, 0, 
16384, 0.000948281, 0.000614223, 0, 0, 
16384, 0.00085343, 0.000614919, 0, 0, 
16384, 0.000840051, 0.000618204, 0, 0, 
32768, 0.00185035, 0.00121805, 0, 0, 
32768, 0.00189291, 0.00116754, 0, 0, 
32768, 0.00173257, 0.00117664, 0, 0, 
32768, 0.00206968, 0.00125114, 0, 0, 
32768, 0.00180648, 0.00120987, 0, 0, 
65536, 0.00435181, 0.00338486, 0, 0, 
65536, 0.0044561, 0.00336373, 0, 0, 
65536, 0.00435046, 0.00344876, 0, 0, 
65536, 0.0049189, 0.0034678, 0, 0, 
65536, 0.00469791, 0.00345926, 0, 0, 
131072, 0.0107283, 0.00668726, 0, 0, 
131072, 0.0114306, 0.00668516, 0, 0, 
131072, 0.012236, 0.00699967, 0, 0, 
131072, 0.0121015, 0.00675312, 0, 0, 
131072, 0.0125808, 0.00678086, 0, 0, 
262144, 0.0294386, 0.0135506, 0, 0, 
262144, 0.0290135, 0.0136451, 0, 0, 
262144, 0.0293743, 0.0134084, 0, 0, 
262144, 0.0308127, 0.0141353, 0, 0, 
262144, 0.0289552, 0.0133877, 0, 0, 
524288, 0.0623269, 0.0419855, 0, 0, 
524288, 0.0697027, 0.0270472, 0, 0, 
524288, 0.0724541, 0.0269987, 0, 0, 
524288, 0.0677612, 0.0269297, 0, 0, 
524288, 0.0664008, 0.0268482, 0, 0, 
1048576, 0.148278, 0.0531647, 0, 0, 
1048576, 0.129515, 0.0537846, 0, 0, 
1048576, 0.163367, 0.0530788, 0, 0, 
1048576, 0.146545, 0.0531881, 0, 0, 
1048576, 0.139478, 0.053179, 0, 0, 
2097152, 0.33941, 0.105985, 0, 0, 
2097152, 0.339022, 0.107196, 0, 0, 
2097152, 0.434662, 0.106, 0, 0, 
2097152, 0.319986, 0.106437, 0, 0, 
2097152, 0.319226, 0.106018, 0, 0, 
4194304, 0.699455, 0.213154, 0, 0, 
4194304, 0.724113, 0.212605, 0, 0, 
4194304, 0.643156, 0.213891, 0, 0, 
4194304, 0.968835, 0.212653, 0, 0, 
4194304, 0.713214, 0.212881, 0, 0, 
8388608, 1.98031, 0.425789, 0, 0, 
8388608, 1.95725, 0.426935, 0, 0, 
8388608, 2.00253, 0.438595, 0, 0, 
8388608, 1.89362, 0.4395, 0, 0, 
8388608, 1.83158, 0.425113, 0, 0, 
16777216, 3.94972, 0.886558, 0, 0, 
16777216, 4.26422, 0.893488, 0, 0, 
16777216, 4.2434, 0.890721, 0, 0, 
16777216, 4.02853, 0.891637, 0, 0, 
16777216, 4.63184, 0.894461, 0, 0, 
33554432, 8.87378, 1.77299, 0, 0, 
33554432, 8.5341, 1.77216, 0, 0, 
33554432, 8.71267, 1.77138, 0, 0, 
33554432, 8.92784, 1.77022, 0, 0, 
33554432, 9.4019, 1.77351, 0, 0, 
