64, 1.2719e-05, 8.22e-06, 5.472e-06, 4.527e-06, 
64, 8.981e-06, 8.093e-06, 5.247e-06, 4.711e-06, 
64, 9.039e-06, 8.057e-06, 5.295e-06, 4.772e-06, 
64, 8.868e-06, 8.148e-06, 5.269e-06, 4.673e-06, 
64, 8.827e-06, 8.061e-06, 5.249e-06, 2.0483e-05, 
64, 8.961e-06, 8.069e-06, 5.2e-06, 4.666e-06, 
64, 9.078e-06, 8.062e-06, 5.228e-06, 4.667e-06, 
64, 9.612e-06, 8.113e-06, 5.39e-06, 4.759e-06, 
64, 9.009e-06, 8.018e-06, 5.18e-06, 4.699e-06, 
64, 8.794e-06, 8.173e-06, 5.271e-06, 4.676e-06, 
64, 8.95e-06, 8.058e-06, 6.939e-06, 5.117e-06, 
64, 8.797e-06, 8.088e-06, 5.177e-06, 4.692e-06, 
64, 8.762e-06, 8.152e-06, 5.255e-06, 4.714e-06, 
64, 8.792e-06, 8.109e-06, 5.198e-06, 4.707e-06, 
64, 8.901e-06, 8.076e-06, 5.184e-06, 4.689e-06, 
64, 8.903e-06, 8.194e-06, 5.229e-06, 4.706e-06, 
64, 8.826e-06, 8.102e-06, 5.168e-06, 4.701e-06, 
64, 2.215e-05, 8.066e-06, 5.403e-06, 4.751e-06, 
64, 8.998e-06, 8.093e-06, 5.232e-06, 4.696e-06, 
64, 8.836e-06, 8.11e-06, 5.198e-06, 4.71e-06, 
64, 8.92e-06, 8.06e-06, 5.203e-06, 4.709e-06, 
64, 8.944e-06, 8.104e-06, 5.239e-06, 4.705e-06, 
64, 8.889e-06, 8.08e-06, 5.203e-06, 4.692e-06, 
64, 8.956e-06, 8.066e-06, 5.193e-06, 4.702e-06, 
64, 8.823e-06, 8.132e-06, 5.246e-06, 4.714e-06, 
128, 1.6367e-05, 1.923e-05, 8.261e-06, 6.597e-06, 
128, 1.5361e-05, 1.3772e-05, 8.091e-06, 6.683e-06, 
128, 1.533e-05, 1.3616e-05, 8.06e-06, 6.706e-06, 
128, 1.6373e-05, 1.3922e-05, 7.93e-06, 6.694e-06, 
128, 1.5396e-05, 1.3826e-05, 7.909e-06, 6.656e-06, 
128, 1.5765e-05, 1.3889e-05, 8.084e-06, 6.702e-06, 
128, 1.676e-05, 1.3973e-05, 7.955e-06, 6.76e-06, 
128, 1.5142e-05, 1.3715e-05, 7.976e-06, 6.7e-06, 
128, 1.5502e-05, 1.3743e-05, 7.958e-06, 6.649e-06, 
128, 1.5493e-05, 1.3831e-05, 8.014e-06, 6.769e-06, 
128, 1.5333e-05, 1.3554e-05, 7.919e-06, 6.755e-06, 
128, 1.5279e-05, 1.3702e-05, 7.896e-06, 6.643e-06, 
128, 2.8514e-05, 1.3845e-05, 8.189e-06, 6.97e-06, 
128, 1.5496e-05, 1.3925e-05, 8.067e-06, 6.775e-06, 
128, 1.5254e-05, 1.3818e-05, 7.949e-06, 8.307e-06, 
128, 1.5157e-05, 1.3807e-05, 7.899e-06, 6.82e-06, 
128, 1.5261e-05, 1.3805e-05, 8.094e-06, 6.863e-06, 
128, 1.5419e-05, 1.3784e-05, 7.952e-06, 6.674e-06, 
128, 1.5261e-05, 1.3913e-05, 7.91e-06, 6.86e-06, 
128, 1.5287e-05, 1.3773e-05, 7.929e-06, 6.706e-06, 
128, 1.5617e-05, 1.3915e-05, 8.021e-06, 6.88e-06, 
128, 1.8895e-05, 1.738e-05, 9.688e-06, 7.167e-06, 
128, 0.000120586, 1.8848e-05, 1.101e-05, 6.991e-06, 
128, 1.5636e-05, 1.3746e-05, 8.003e-06, 6.9e-06, 
128, 1.5229e-05, 1.3887e-05, 8.046e-06, 6.715e-06, 
