64, 4.365e-06, 3.791e-06, 
64, 4.405e-06, 3.768e-06, 
64, 4.353e-06, 3.814e-06, 
64, 4.324e-06, 3.759e-06, 
64, 4.417e-06, 3.899e-06, 
64, 4.58e-06, 3.849e-06, 
64, 4.317e-06, 3.765e-06, 
64, 4.365e-06, 3.796e-06, 
64, 4.341e-06, 3.821e-06, 
64, 4.455e-06, 3.796e-06, 
64, 4.356e-06, 3.809e-06, 
64, 4.33e-06, 3.785e-06, 
64, 4.319e-06, 3.752e-06, 
64, 4.322e-06, 3.761e-06, 
64, 4.332e-06, 3.8e-06, 
64, 4.274e-06, 3.79e-06, 
64, 4.357e-06, 3.891e-06, 
64, 4.34e-06, 3.793e-06, 
64, 4.279e-06, 3.794e-06, 
64, 4.285e-06, 3.788e-06, 
64, 4.369e-06, 3.794e-06, 
64, 4.308e-06, 3.762e-06, 
64, 4.298e-06, 3.754e-06, 
64, 4.319e-06, 3.812e-06, 
64, 4.316e-06, 3.775e-06, 
128, 6.175e-06, 4.614e-06, 
128, 6.178e-06, 4.661e-06, 
128, 6.087e-06, 4.689e-06, 
128, 6.076e-06, 4.604e-06, 
128, 6.06e-06, 4.616e-06, 
128, 6.314e-06, 4.667e-06, 
128, 6.061e-06, 4.617e-06, 
128, 6.12e-06, 4.621e-06, 
128, 6.085e-06, 4.61e-06, 
128, 6.113e-06, 4.617e-06, 
128, 6.125e-06, 4.609e-06, 
128, 6.077e-06, 4.594e-06, 
128, 6.159e-06, 4.66e-06, 
128, 6.153e-06, 4.624e-06, 
128, 6.12e-06, 4.649e-06, 
128, 6.114e-06, 4.619e-06, 
128, 6.337e-06, 4.664e-06, 
128, 6.154e-06, 4.636e-06, 
128, 6.108e-06, 4.621e-06, 
128, 6.115e-06, 4.644e-06, 
128, 6.157e-06, 4.758e-06, 
128, 6.268e-06, 4.655e-06, 
128, 6.522e-06, 4.716e-06, 
128, 6.095e-06, 4.613e-06, 
128, 6.145e-06, 4.641e-06, 
256, 1.0274e-05, 3.0419e-05, 
256, 1.0176e-05, 1.0698e-05, 
256, 2.4884e-05, 1.0912e-05, 
256, 1.0122e-05, 2.7219e-05, 
256, 1.0195e-05, 1.0679e-05, 
256, 1.0105e-05, 1.065e-05, 
256, 1.0506e-05, 1.0922e-05, 
256, 0.000314373, 1.1308e-05, 
256, 1.0254e-05, 2.9719e-05, 
256, 1.0345e-05, 1.0833e-05, 
256, 1.029e-05, 1.0885e-05, 
256, 3e-08, 1.1348e-05, 
256, 1.0654e-05, 1.1007e-05, 
256, 1.0382e-05, 1.0962e-05, 
256, 1.0447e-05, 1.1097e-05, 
256, 1.0286e-05, 2.7142e-05, 
256, 1.0239e-05, 1.0826e-05, 
256, 1.0244e-05, 1.0774e-05, 
256, 1.0292e-05, 1.0897e-05, 
256, 1.0249e-05, 1.0986e-05, 
256, 6.3767e-05, 3.9929e-05, 
256, 1.0277e-05, 2.8082e-05, 
256, 1.0268e-05, 1.0853e-05, 
256, 1.0314e-05, 1.0846e-05, 
256, 1.0359e-05, 1.0936e-05, 
512, 1.9317e-05, 1.8923e-05, 
512, 1.957e-05, 1.9033e-05, 
512, 1.9427e-05, 1.8707e-05, 
512, 2.4744e-05, 2.7618e-05, 
512, 2.3409e-05, 1.9111e-05, 
512, 2.4973e-05, 2.4899e-05, 
512, 2.0407e-05, 1.8967e-05, 
512, 1.936e-05, 1.8576e-05, 
512, 2.0293e-05, 1.9036e-05, 
512, 2.8065e-05, 2.583e-05, 
512, 1.9508e-05, 1.9023e-05, 
512, 1.9183e-05, 3.6981e-05, 
512, 1.9168e-05, 1.9258e-05, 
512, 1.9332e-05, 1.895e-05, 
512, 1.9614e-05, 1.9009e-05, 
512, 1.9227e-05, 1.8766e-05, 
512, 2.135e-06, 1.8371e-05, 
512, 3.2003e-05, 1.8238e-05, 
512, 1.8137e-05, 1.7921e-05, 
512, 1.8257e-05, 1.7847e-05, 
512, 1.9381e-05, 1.8042e-05, 
512, 1.8456e-05, 1.8007e-05, 
512, 1.8166e-05, 1.7919e-05, 
512, 1.8346e-05, 1.7642e-05, 
512, 1.8456e-05, 1.8007e-05, 
1024, 3.6396e-05, 4.9871e-05, 
1024, 3.735e-05, 5.215e-05, 
1024, 3.6889e-05, 3.2563e-05, 
1024, 3.6448e-05, 3.2212e-05, 
1024, 3.6317e-05, 3.2352e-05, 
1024, 3.6368e-05, 4.7263e-05, 
1024, 5.2384e-05, 3.2737e-05, 
1024, 3.6492e-05, 3.2533e-05, 
1024, 3.6556e-05, 3.2365e-05, 
1024, 7.9993e-05, 3.2911e-05, 
1024, 3.6428e-05, 3.2086e-05, 
1024, 3.652e-05, 3.2322e-05, 
1024, 3.6431e-05, 3.241e-05, 
1024, 3.6349e-05, 3.2276e-05, 
1024, 4.9037e-05, 3.2676e-05, 
1024, 3.6548e-05, 3.2463e-05, 
1024, 3.6526e-05, 3.2364e-05, 
1024, 3.652e-05, 3.241e-05, 
1024, 3.6529e-05, 3.2334e-05, 
1024, 3.6517e-05, 3.2291e-05, 
1024, 3.6496e-05, 3.2331e-05, 
1024, 3.647e-05, 3.2424e-05, 
1024, 3.6501e-05, 3.2318e-05, 
1024, 3.6557e-05, 4.6446e-05, 
1024, 4.7468e-05, 3.2632e-05, 
2048, 7.4575e-05, 6.1654e-05, 
2048, 7.4537e-05, 6.1648e-05, 
2048, 7.4454e-05, 0.000139085, 
2048, 8.6389e-05, 6.1642e-05, 
2048, 8.6789e-05, 6.2329e-05, 
2048, 7.4807e-05, 6.1991e-05, 
2048, 8.1261e-05, 7.1431e-05, 
2048, 7.5104e-05, 6.2261e-05, 
2048, 7.4907e-05, 6.201e-05, 
2048, 7.4797e-05, 6.1859e-05, 
2048, 8.8922e-05, 6.2171e-05, 
2048, 7.4604e-05, 6.2062e-05, 
2048, 7.4472e-05, 6.2112e-05, 
2048, 0.00011082, 0.00010198, 
2048, 0.00010414, 8.444e-05, 
2048, 0.000603009, 8.416e-05, 
2048, 0.000110374, 8.3115e-05, 
2048, 0.000110394, 8.3302e-05, 
2048, 0.000110619, 0.000102162, 
2048, 7.4629e-05, 6.1971e-05, 
2048, 7.476e-05, 6.1804e-05, 
2048, 7.4745e-05, 6.1816e-05, 
2048, 7.4423e-05, 7.7546e-05, 
2048, 8.6866e-05, 6.2468e-05, 
2048, 7.4481e-05, 6.1456e-05, 
4096, 0.000168647, 0.000120141, 
4096, 0.000155121, 0.000134647, 
4096, 0.000155118, 0.000135444, 
4096, 0.000203875, 0.000120438, 
4096, 0.000156389, 0.000119578, 
4096, 0.000155885, 0.000119018, 
4096, 0.00017054, 0.000120283, 
4096, 0.000169037, 0.000119524, 
4096, 1.725e-05, 0.00012077, 
4096, 0.000155949, 0.000119518, 
4096, 0.000218846, 0.000158835, 
4096, 0.000167679, 0.000120086, 
4096, 0.000168809, 0.000120322, 
4096, 0.000159408, 0.000125917, 
4096, 0.000155468, 0.00013521, 
4096, 0.000222339, 4.1715e-05, 
4096, 0.000167801, 0.000120302, 
4096, 0.000155382, 0.000119438, 
4096, 0.000155365, 0.000133095, 
4096, 0.000168497, 0.000120303, 
4096, 0.00021546, 0.000132542, 
4096, 0.000156316, 0.000119518, 
4096, 0.000157399, 0.000136909, 
4096, 0.00017132, 0.000120253, 
4096, 0.000156839, 0.000119665, 
8192, 0.000348972, 0.000250635, 
8192, 0.000346077, 0.000251248, 
