8192, 0.000983195, 0.00101652, 0.000385665, 0.000307878, 0, 0, 0, 0, 
8192, 0.00101831, 0.00097543, 0.000385715, 0.000305446, 0, 0, 0, 0, 
16384, 0.00238784, 0.00230722, 0.000883859, 0.000647417, 0, 0, 0, 0, 
16384, 0.00233034, 0.00225115, 0.000808266, 0.000620696, 0, 0, 0, 0, 
16384, 0.00232286, 0.00232491, 0.000807652, 0.000619121, 0, 0, 0, 0, 
16384, 0.00237425, 0.00235782, 0.000881648, 0.000659676, 0, 0, 0, 0, 
16384, 0.00231318, 0.00238051, 0.000850543, 0.00064637, 0, 0, 0, 0, 
32768, 0.00530141, 0.00507191, 0.00194044, 0.00134077, 0, 0, 0, 0, 
32768, 0.00527537, 0.00517688, 0.00191952, 0.00127643, 0, 0, 0, 0, 
32768, 0.00524139, 0.00514954, 0.00189301, 0.00127879, 0, 0, 0, 0, 
32768, 0.0052141, 0.00523048, 0.00192249, 0.00127702, 0, 0, 0, 0, 
32768, 0.00521386, 0.00517212, 0.00190466, 0.0013043, 0, 0, 0, 0, 
65536, 0.011825, 0.0122847, 0.00790847, 0.00345312, 0, 0, 0, 0, 
65536, 0.0117767, 0.012015, 0.0078049, 0.00339996, 0, 0, 0, 0, 
65536, 0.0117454, 0.0120585, 0.00778091, 0.00338607, 0, 0, 0, 0, 
65536, 0.0117354, 0.0120056, 0.00797387, 0.0033899, 0, 0, 0, 0, 
65536, 0.0117571, 0.0122779, 0.00794795, 0.00349609, 0, 0, 0, 0, 
131072, 0.0269663, 0.030278, 0.0187111, 0.00686889, 0, 0, 0, 0, 
131072, 0.0278118, 0.0301145, 0.0185396, 0.00678569, 0, 0, 0, 0, 
131072, 0.0272415, 0.0285975, 0.0195121, 0.0070075, 0, 0, 0, 0, 
131072, 0.0273213, 0.0288243, 0.0184661, 0.00686267, 0, 0, 0, 0, 
131072, 0.0273157, 0.029036, 0.0199041, 0.00695012, 0, 0, 0, 0, 
262144, 0.0764157, 0.0698803, 0.0503813, 0.0138703, 0, 0, 0, 0, 
262144, 0.0750264, 0.0699799, 0.0501708, 0.0137605, 0, 0, 0, 0, 
262144, 0.0756156, 0.0710226, 0.0494954, 0.0137571, 0, 0, 0, 0, 
262144, 0.0778557, 0.0699898, 0.051891, 0.0135461, 0, 0, 0, 0, 
262144, 0.0761112, 0.068657, 0.0504727, 0.0139573, 0, 0, 0, 0, 
524288, 0.217237, 0.153615, 0.128707, 0.0270468, 0, 0, 0, 0, 
524288, 0.213939, 0.157517, 0.126456, 0.0271861, 0, 0, 0, 0, 
524288, 0.216132, 0.169391, 0.127971, 0.0272665, 0, 0, 0, 0, 
524288, 0.212215, 0.161578, 0.129263, 0.0269567, 0, 0, 0, 0, 
524288, 0.211967, 0.165826, 0.127245, 0.0269466, 0, 0, 0, 0, 
1048576, 0.551842, 0.353643, 0.266473, 0.0535104, 0, 0, 0, 0, 
1048576, 0.545775, 0.346732, 0.259995, 0.0529002, 0, 0, 0, 0, 
1048576, 0.545876, 0.381505, 0.259485, 0.053109, 0, 0, 0, 0, 
1048576, 0.546306, 0.351201, 0.271888, 0.0531529, 0, 0, 0, 0, 
1048576, 0.548095, 0.36812, 0.266588, 0.053196, 0, 0, 0, 0, 
2097152, 1.34704, 0.766506, 0.602751, 0.105942, 0, 0, 0, 0, 
2097152, 1.3479, 0.762179, 0.599526, 0.105933, 0, 0, 0, 0, 
2097152, 1.34278, 0.760651, 0.601506, 0.106006, 0, 0, 0, 0, 
2097152, 1.34842, 0.766648, 0.595816, 0.10601, 0, 0, 0, 0, 
2097152, 1.33445, 0.758269, 0.59639, 0.106159, 0, 0, 0, 0, 
4194304, 3.18547, 1.87267, 1.27632, 0.211032, 0, 0, 0, 0, 
4194304, 3.20022, 1.68395, 1.29597, 0.211512, 0, 0, 0, 0, 
4194304, 3.23352, 1.73573, 1.32729, 0.211182, 0, 0, 0, 0, 
4194304, 3.22873, 1.88917, 1.38653, 0.212499, 0, 0, 0, 0, 
4194304, 3.18927, 1.69593, 1.27747, 0.21265, 0, 0, 0, 0, 
8388608, 7.399, 3.85893, 3.11287, 0.422169, 0, 0, 0, 0, 
8388608, 7.40109, 3.90872, 2.82977, 0.423229, 0, 0, 0, 0, 
8388608, 7.40563, 4.0225, 2.82957, 0.422578, 0, 0, 0, 0, 
8388608, 7.38142, 3.82233, 3.11035, 0.422282, 0, 0, 0, 0, 
8388608, 7.30753, 3.74941, 2.82798, 0.421944, 0, 0, 0, 0, 
16777216, 21.1442, 7.28381, 6.65707, 0.875437, 0, 0, 0, 0, 
16777216, 17.2708, 8.15533, 5.63994, 0.87375, 0, 0, 0, 0, 
16777216, 17.2626, 7.89939, 5.7961, 0.876114, 0, 0, 0, 0, 
16777216, 17.1152, 8.33263, 5.64496, 0.872554, 0, 0, 0, 0, 
16777216, 17.1294, 8.01597, 5.7851, 0.888553, 0, 0, 0, 0, 
33554432, 41.7433, 18.9405, 12.4302, 1.75045, 0, 0, 0, 0, 
33554432, 39.5206, 18.0286, 12.5926, 1.74386, 0, 0, 0, 0, 
33554432, 39.6338, 17.8728, 12.6205, 1.7547, 0, 0, 0, 0, 
33554432, 39.6749, 17.5948, 12.5113, 1.74974, 0, 0, 0, 0, 
33554432, 39.7413, 17.3386, 15.6098, 1.77787, 0, 0, 0, 0, 
